,country,year,sex-age,cases,sex,age
39861,TV,1985,m4554,,m,45-54
39862,TV,1986,m4554,,m,45-54
39863,TV,1987,m4554,,m,45-54
39864,TV,1988,m4554,,m,45-54
39865,TV,1989,m4554,,m,45-54
39866,TV,1990,m4554,,m,45-54
39867,TV,1991,m4554,,m,45-54
39868,TV,1992,m4554,,m,45-54
39869,TV,1993,m4554,,m,45-54
39870,TV,1994,m4554,,m,45-54
39871,TV,1995,m4554,0.0,m,45-54
39872,TV,1997,m4554,,m,45-54
39873,TV,1998,m4554,,m,45-54
39874,TV,1999,m4554,,m,45-54
39875,TV,2000,m4554,,m,45-54
39876,TV,2001,m4554,,m,45-54
39877,TV,2002,m4554,,m,45-54
39878,TV,2003,m4554,6.0,m,45-54
39879,TV,2004,m4554,,m,45-54
39880,TV,2005,m4554,1.0,m,45-54
39881,TV,2006,m4554,0.0,m,45-54
39882,TV,2007,m4554,0.0,m,45-54
39883,TV,2008,m4554,1.0,m,45-54
39884,TZ,1980,m4554,,m,45-54
39885,TZ,1981,m4554,,m,45-54
39886,TZ,1982,m4554,,m,45-54
39887,TZ,1983,m4554,,m,45-54
39888,TZ,1984,m4554,,m,45-54
39889,TZ,1985,m4554,,m,45-54
39890,TZ,1986,m4554,,m,45-54
39891,TZ,1987,m4554,,m,45-54
39892,TZ,1988,m4554,,m,45-54
39893,TZ,1989,m4554,,m,45-54
39894,TZ,1990,m4554,,m,45-54
39895,TZ,1991,m4554,,m,45-54
39896,TZ,1992,m4554,,m,45-54
39897,TZ,1993,m4554,,m,45-54
39898,TZ,1994,m4554,,m,45-54
39899,TZ,1995,m4554,1754.0,m,45-54
39900,TZ,1996,m4554,1843.0,m,45-54
39901,TZ,1997,m4554,1090.0,m,45-54
39902,TZ,1998,m4554,1973.0,m,45-54
39903,TZ,1999,m4554,2068.0,m,45-54
39904,TZ,2000,m4554,2022.0,m,45-54
39905,TZ,2001,m4554,2031.0,m,45-54
39906,TZ,2002,m4554,2075.0,m,45-54
39907,TZ,2003,m4554,2166.0,m,45-54
39908,TZ,2004,m4554,2254.0,m,45-54
39909,TZ,2005,m4554,2310.0,m,45-54
39910,TZ,2006,m4554,2154.0,m,45-54
39911,TZ,2007,m4554,2231.0,m,45-54
39912,TZ,2008,m4554,2349.0,m,45-54
39913,UA,1980,m4554,,m,45-54
39914,UA,1981,m4554,,m,45-54
39915,UA,1982,m4554,,m,45-54
39916,UA,1983,m4554,,m,45-54
39917,UA,1984,m4554,,m,45-54
39918,UA,1985,m4554,,m,45-54
39919,UA,1986,m4554,,m,45-54
39920,UA,1987,m4554,,m,45-54
39921,UA,1988,m4554,,m,45-54
39922,UA,1989,m4554,,m,45-54
39923,UA,1990,m4554,,m,45-54
39924,UA,1991,m4554,,m,45-54
39925,UA,1992,m4554,,m,45-54
39926,UA,1993,m4554,,m,45-54
39927,UA,1994,m4554,,m,45-54
39928,UA,1995,m4554,1515.0,m,45-54
39929,UA,1996,m4554,1704.0,m,45-54
39930,UA,1997,m4554,1718.0,m,45-54
39931,UA,1998,m4554,1873.0,m,45-54
39932,UA,1999,m4554,1825.0,m,45-54
39933,UA,2000,m4554,2007.0,m,45-54
39934,UA,2001,m4554,2393.0,m,45-54
39935,UA,2002,m4554,,m,45-54
39936,UA,2003,m4554,2634.0,m,45-54
39937,UA,2004,m4554,,m,45-54
39938,UA,2005,m4554,,m,45-54
39939,UA,2006,m4554,2714.0,m,45-54
39940,UA,2007,m4554,5024.0,m,45-54
39941,UA,2008,m4554,2769.0,m,45-54
39942,UG,1980,m4554,,m,45-54
39943,UG,1981,m4554,,m,45-54
39944,UG,1982,m4554,,m,45-54
39945,UG,1983,m4554,,m,45-54
39946,UG,1986,m4554,,m,45-54
39947,UG,1987,m4554,,m,45-54
39948,UG,1988,m4554,,m,45-54
39949,UG,1989,m4554,,m,45-54
39950,UG,1990,m4554,,m,45-54
39951,UG,1991,m4554,,m,45-54
39952,UG,1992,m4554,,m,45-54
39953,UG,1993,m4554,,m,45-54
39954,UG,1994,m4554,,m,45-54
39955,UG,1995,m4554,1115.0,m,45-54
39956,UG,1996,m4554,1252.0,m,45-54
39957,UG,1997,m4554,1439.0,m,45-54
39958,UG,1998,m4554,1429.0,m,45-54
39959,UG,1999,m4554,1354.0,m,45-54
39960,UG,2000,m4554,1279.0,m,45-54
39961,UG,2001,m4554,1242.0,m,45-54
39962,UG,2002,m4554,1399.0,m,45-54
39963,UG,2003,m4554,1578.0,m,45-54
39964,UG,2004,m4554,1599.0,m,45-54
39965,UG,2005,m4554,1576.0,m,45-54
39966,UG,2006,m4554,1591.0,m,45-54
39967,UG,2007,m4554,1681.0,m,45-54
39968,UG,2008,m4554,1981.0,m,45-54
39969,US,1980,m4554,,m,45-54
39970,US,1981,m4554,,m,45-54
39971,US,1982,m4554,,m,45-54
39972,US,1983,m4554,,m,45-54
39973,US,1984,m4554,,m,45-54
39974,US,1985,m4554,,m,45-54
39975,US,1986,m4554,,m,45-54
39976,US,1987,m4554,,m,45-54
39977,US,1988,m4554,,m,45-54
39978,US,1989,m4554,,m,45-54
39979,US,1990,m4554,,m,45-54
39980,US,1991,m4554,,m,45-54
39981,US,1992,m4554,,m,45-54
39982,US,1993,m4554,,m,45-54
39983,US,1994,m4554,,m,45-54
39984,US,1995,m4554,1121.0,m,45-54
39985,US,1996,m4554,1073.0,m,45-54
39986,US,1997,m4554,979.0,m,45-54
39987,US,1998,m4554,1007.0,m,45-54
39988,US,1999,m4554,930.0,m,45-54
39989,US,2000,m4554,904.0,m,45-54
39990,US,2001,m4554,876.0,m,45-54
39991,US,2002,m4554,795.0,m,45-54
39992,US,2003,m4554,828.0,m,45-54
39993,US,2004,m4554,829.0,m,45-54
39994,US,2005,m4554,767.0,m,45-54
39995,US,2006,m4554,759.0,m,45-54
39996,US,2007,m4554,744.0,m,45-54
39997,US,2008,m4554,725.0,m,45-54
39998,UY,1980,m4554,,m,45-54
39999,UY,1981,m4554,,m,45-54
40000,UY,1982,m4554,,m,45-54
40001,UY,1983,m4554,,m,45-54
40002,UY,1984,m4554,,m,45-54
40003,UY,1985,m4554,,m,45-54
40004,UY,1986,m4554,,m,45-54
40005,UY,1987,m4554,,m,45-54
40006,UY,1988,m4554,,m,45-54
40007,UY,1989,m4554,,m,45-54
40008,UY,1990,m4554,,m,45-54
40009,UY,1991,m4554,,m,45-54
40010,UY,1992,m4554,,m,45-54
40011,UY,1993,m4554,,m,45-54
40012,UY,1994,m4554,,m,45-54
40013,UY,1995,m4554,49.0,m,45-54
40014,UY,1996,m4554,59.0,m,45-54
40015,UY,1997,m4554,53.0,m,45-54
40016,UY,1998,m4554,47.0,m,45-54
40017,UY,1999,m4554,46.0,m,45-54
40018,UY,2000,m4554,41.0,m,45-54
40019,UY,2001,m4554,42.0,m,45-54
40020,UY,2002,m4554,36.0,m,45-54
40021,UY,2003,m4554,42.0,m,45-54
40022,UY,2004,m4554,48.0,m,45-54
40023,UY,2005,m4554,45.0,m,45-54
40024,UY,2006,m4554,30.0,m,45-54
40025,UY,2007,m4554,50.0,m,45-54
40026,UY,2008,m4554,45.0,m,45-54
40027,UZ,1980,m4554,,m,45-54
40028,UZ,1981,m4554,,m,45-54
40029,UZ,1982,m4554,,m,45-54
40030,UZ,1983,m4554,,m,45-54
40031,UZ,1984,m4554,,m,45-54
40032,UZ,1985,m4554,,m,45-54
40033,UZ,1986,m4554,,m,45-54
40034,UZ,1987,m4554,,m,45-54
40035,UZ,1988,m4554,,m,45-54
40036,UZ,1989,m4554,,m,45-54
40037,UZ,1990,m4554,,m,45-54
40038,UZ,1992,m4554,,m,45-54
40039,UZ,1993,m4554,,m,45-54
40040,UZ,1994,m4554,,m,45-54
40041,UZ,1995,m4554,,m,45-54
40042,UZ,1996,m4554,0.0,m,45-54
40043,UZ,1997,m4554,,m,45-54
40044,UZ,1998,m4554,1.0,m,45-54
40045,UZ,1999,m4554,262.0,m,45-54
40046,UZ,2000,m4554,346.0,m,45-54
40047,UZ,2001,m4554,396.0,m,45-54
40048,UZ,2002,m4554,178.0,m,45-54
40049,UZ,2003,m4554,412.0,m,45-54
40050,UZ,2004,m4554,502.0,m,45-54
40051,UZ,2005,m4554,522.0,m,45-54
40052,UZ,2006,m4554,565.0,m,45-54
40053,UZ,2007,m4554,583.0,m,45-54
40054,UZ,2008,m4554,544.0,m,45-54
40055,VC,1980,m4554,,m,45-54
40056,VC,1981,m4554,,m,45-54
40057,VC,1982,m4554,,m,45-54
40058,VC,1983,m4554,,m,45-54
40059,VC,1984,m4554,,m,45-54
40060,VC,1985,m4554,,m,45-54
40061,VC,1986,m4554,,m,45-54
40062,VC,1987,m4554,,m,45-54
40063,VC,1988,m4554,,m,45-54
40064,VC,1989,m4554,,m,45-54
40065,VC,1990,m4554,,m,45-54
40066,VC,1991,m4554,,m,45-54
40067,VC,1992,m4554,,m,45-54
40068,VC,1993,m4554,,m,45-54
40069,VC,1994,m4554,,m,45-54
40070,VC,1995,m4554,,m,45-54
40071,VC,1996,m4554,,m,45-54
40072,VC,1997,m4554,,m,45-54
40073,VC,1998,m4554,1.0,m,45-54
40074,VC,1999,m4554,,m,45-54
40075,VC,2000,m4554,2.0,m,45-54
40076,VC,2001,m4554,2.0,m,45-54
40077,VC,2002,m4554,1.0,m,45-54
40078,VC,2003,m4554,,m,45-54
40079,VC,2004,m4554,,m,45-54
40080,VC,2005,m4554,1.0,m,45-54
40081,VC,2006,m4554,,m,45-54
40082,VC,2007,m4554,0.0,m,45-54
40083,VC,2008,m4554,,m,45-54
40084,VE,1980,m4554,,m,45-54
40085,VE,1981,m4554,,m,45-54
40086,VE,1982,m4554,,m,45-54
40087,VE,1983,m4554,,m,45-54
40088,VE,1984,m4554,,m,45-54
40089,VE,1985,m4554,,m,45-54
40090,VE,1986,m4554,,m,45-54
40091,VE,1987,m4554,,m,45-54
40092,VE,1988,m4554,,m,45-54
40093,VE,1989,m4554,,m,45-54
40094,VE,1990,m4554,,m,45-54
40095,VE,1991,m4554,,m,45-54
40096,VE,1992,m4554,,m,45-54
40097,VE,1993,m4554,,m,45-54
40098,VE,1994,m4554,,m,45-54
40099,VE,1995,m4554,,m,45-54
40100,VE,1996,m4554,,m,45-54
40101,VE,1997,m4554,,m,45-54
40102,VE,1998,m4554,,m,45-54
40103,VE,1999,m4554,368.0,m,45-54
40104,VE,2000,m4554,,m,45-54
40105,VE,2001,m4554,,m,45-54
40106,VE,2002,m4554,380.0,m,45-54
40107,VE,2003,m4554,405.0,m,45-54
40108,VE,2004,m4554,407.0,m,45-54
40109,VE,2005,m4554,402.0,m,45-54
40110,VE,2006,m4554,422.0,m,45-54
40111,VE,2007,m4554,389.0,m,45-54
40112,VE,2008,m4554,389.0,m,45-54
40113,VG,1997,m4554,,m,45-54
40114,VG,2000,m4554,,m,45-54
40115,VG,2001,m4554,,m,45-54
40116,VG,2002,m4554,,m,45-54
40117,VG,2003,m4554,,m,45-54
40118,VG,2004,m4554,1.0,m,45-54
40119,VG,2005,m4554,,m,45-54
40120,VG,2006,m4554,,m,45-54
40121,VG,2007,m4554,,m,45-54
40122,VG,2008,m4554,,m,45-54
40123,VI,1980,m4554,,m,45-54
40124,VI,1981,m4554,,m,45-54
40125,VI,1982,m4554,,m,45-54
40126,VI,1983,m4554,,m,45-54
40127,VI,1984,m4554,,m,45-54
40128,VI,1985,m4554,,m,45-54
40129,VI,1986,m4554,,m,45-54
40130,VI,1987,m4554,,m,45-54
40131,VI,1988,m4554,,m,45-54
40132,VI,1989,m4554,,m,45-54
40133,VI,1990,m4554,,m,45-54
40134,VI,1991,m4554,,m,45-54
40135,VI,1994,m4554,,m,45-54
40136,VI,1995,m4554,1.0,m,45-54
40137,VI,1996,m4554,0.0,m,45-54
40138,VI,2006,m4554,,m,45-54
40139,VI,2007,m4554,,m,45-54
40140,VI,2008,m4554,,m,45-54
40141,VN,1980,m4554,,m,45-54
40142,VN,1981,m4554,,m,45-54
40143,VN,1982,m4554,,m,45-54
40144,VN,1983,m4554,,m,45-54
40145,VN,1984,m4554,,m,45-54
40146,VN,1985,m4554,,m,45-54
40147,VN,1986,m4554,,m,45-54
40148,VN,1987,m4554,,m,45-54
40149,VN,1988,m4554,,m,45-54
40150,VN,1989,m4554,,m,45-54
40151,VN,1990,m4554,,m,45-54
40152,VN,1991,m4554,,m,45-54
40153,VN,1992,m4554,,m,45-54
40154,VN,1993,m4554,,m,45-54
40155,VN,1994,m4554,,m,45-54
40156,VN,1995,m4554,,m,45-54
40157,VN,1996,m4554,5170.0,m,45-54
40158,VN,1997,m4554,5820.0,m,45-54
40159,VN,1998,m4554,6143.0,m,45-54
40160,VN,1999,m4554,6465.0,m,45-54
40161,VN,2000,m4554,6713.0,m,45-54
40162,VN,2001,m4554,7054.0,m,45-54
40163,VN,2002,m4554,8040.0,m,45-54
40164,VN,2003,m4554,7965.0,m,45-54
40165,VN,2004,m4554,8743.0,m,45-54
40166,VN,2005,m4554,8606.0,m,45-54
40167,VN,2006,m4554,8717.0,m,45-54
40168,VN,2007,m4554,8451.0,m,45-54
40169,VN,2008,m4554,8811.0,m,45-54
40170,VU,1980,m4554,,m,45-54
40171,VU,1981,m4554,,m,45-54
40172,VU,1982,m4554,,m,45-54
40173,VU,1983,m4554,,m,45-54
40174,VU,1984,m4554,,m,45-54
40175,VU,1985,m4554,,m,45-54
40176,VU,1986,m4554,,m,45-54
40177,VU,1987,m4554,,m,45-54
40178,VU,1988,m4554,,m,45-54
40179,VU,1989,m4554,,m,45-54
40180,VU,1990,m4554,,m,45-54
40181,VU,1991,m4554,,m,45-54
40182,VU,1992,m4554,,m,45-54
40183,VU,1993,m4554,,m,45-54
40184,VU,1994,m4554,,m,45-54
40185,VU,1995,m4554,3.0,m,45-54
40186,VU,1996,m4554,4.0,m,45-54
40187,VU,1997,m4554,,m,45-54
40188,VU,1998,m4554,0.0,m,45-54
40189,VU,1999,m4554,2.0,m,45-54
40190,VU,2000,m4554,10.0,m,45-54
40191,VU,2001,m4554,8.0,m,45-54
40192,VU,2002,m4554,10.0,m,45-54
40193,VU,2003,m4554,5.0,m,45-54
40194,VU,2004,m4554,6.0,m,45-54
40195,VU,2005,m4554,0.0,m,45-54
40196,VU,2006,m4554,4.0,m,45-54
40197,VU,2007,m4554,2.0,m,45-54
40198,VU,2008,m4554,5.0,m,45-54
40199,WF,1980,m4554,,m,45-54
40200,WF,1981,m4554,,m,45-54
40201,WF,1982,m4554,,m,45-54
40202,WF,1983,m4554,,m,45-54
40203,WF,1984,m4554,,m,45-54
40204,WF,1985,m4554,,m,45-54
40205,WF,1987,m4554,,m,45-54
40206,WF,1988,m4554,,m,45-54
40207,WF,1989,m4554,,m,45-54
40208,WF,1991,m4554,,m,45-54
40209,WF,1992,m4554,,m,45-54
40210,WF,1993,m4554,,m,45-54
40211,WF,1994,m4554,,m,45-54
40212,WF,1995,m4554,,m,45-54
40213,WF,1996,m4554,0.0,m,45-54
40214,WF,1997,m4554,,m,45-54
40215,WF,2001,m4554,,m,45-54
40216,WF,2002,m4554,1.0,m,45-54
40217,WF,2003,m4554,2.0,m,45-54
40218,WF,2004,m4554,,m,45-54
40219,WF,2005,m4554,,m,45-54
40220,WF,2006,m4554,,m,45-54
40221,WF,2007,m4554,1.0,m,45-54
40222,WF,2008,m4554,,m,45-54
40223,WS,1980,m4554,,m,45-54
40224,WS,1981,m4554,,m,45-54
40225,WS,1982,m4554,,m,45-54
40226,WS,1983,m4554,,m,45-54
40227,WS,1984,m4554,,m,45-54
40228,WS,1985,m4554,,m,45-54
40229,WS,1986,m4554,,m,45-54
40230,WS,1987,m4554,,m,45-54
40231,WS,1988,m4554,,m,45-54
40232,WS,1989,m4554,,m,45-54
40233,WS,1990,m4554,,m,45-54
40234,WS,1991,m4554,,m,45-54
40235,WS,1992,m4554,,m,45-54
40236,WS,1993,m4554,,m,45-54
40237,WS,1994,m4554,,m,45-54
40238,WS,1995,m4554,0.0,m,45-54
40239,WS,1996,m4554,0.0,m,45-54
40240,WS,1997,m4554,0.0,m,45-54
40241,WS,1998,m4554,1.0,m,45-54
40242,WS,1999,m4554,1.0,m,45-54
40243,WS,2000,m4554,1.0,m,45-54
40244,WS,2001,m4554,0.0,m,45-54
40245,WS,2002,m4554,1.0,m,45-54
40246,WS,2003,m4554,,m,45-54
40247,WS,2004,m4554,,m,45-54
40248,WS,2005,m4554,1.0,m,45-54
40249,WS,2006,m4554,1.0,m,45-54
40250,WS,2007,m4554,,m,45-54
40251,WS,2008,m4554,0.0,m,45-54
40252,YE,1988,m4554,,m,45-54
40253,YE,1989,m4554,,m,45-54
40254,YE,1990,m4554,,m,45-54
40255,YE,1991,m4554,,m,45-54
40256,YE,1992,m4554,,m,45-54
40257,YE,1993,m4554,,m,45-54
40258,YE,1994,m4554,,m,45-54
40259,YE,1995,m4554,201.0,m,45-54
40260,YE,1996,m4554,45.0,m,45-54
40261,YE,1997,m4554,213.0,m,45-54
40262,YE,1998,m4554,271.0,m,45-54
40263,YE,1999,m4554,245.0,m,45-54
40264,YE,2000,m4554,314.0,m,45-54
40265,YE,2001,m4554,350.0,m,45-54
40266,YE,2002,m4554,265.0,m,45-54
40267,YE,2003,m4554,250.0,m,45-54
40268,YE,2004,m4554,214.0,m,45-54
40269,YE,2005,m4554,242.0,m,45-54
40270,YE,2006,m4554,246.0,m,45-54
40271,YE,2007,m4554,252.0,m,45-54
40272,YE,2008,m4554,241.0,m,45-54
40273,YU,1980,m4554,,m,45-54
40274,YU,1981,m4554,,m,45-54
40275,YU,1982,m4554,,m,45-54
40276,YU,1983,m4554,,m,45-54
40277,YU,1984,m4554,,m,45-54
40278,YU,1985,m4554,,m,45-54
40279,YU,1986,m4554,,m,45-54
40280,YU,1987,m4554,,m,45-54
40281,YU,1988,m4554,,m,45-54
40282,YU,1989,m4554,,m,45-54
40283,YU,1990,m4554,,m,45-54
40284,YU,1991,m4554,,m,45-54
40285,YU,1992,m4554,,m,45-54
40286,YU,1993,m4554,,m,45-54
40287,YU,1994,m4554,,m,45-54
40288,YU,1995,m4554,296.0,m,45-54
40289,YU,1996,m4554,396.0,m,45-54
40290,YU,1997,m4554,415.0,m,45-54
40291,YU,1998,m4554,,m,45-54
40292,YU,1999,m4554,,m,45-54
40293,YU,2000,m4554,,m,45-54
40294,YU,2001,m4554,34.0,m,45-54
40295,YU,2002,m4554,29.0,m,45-54
40296,YU,2003,m4554,113.0,m,45-54
40297,YU,2004,m4554,182.0,m,45-54
40298,ZA,1980,m4554,,m,45-54
40299,ZA,1981,m4554,,m,45-54
40300,ZA,1982,m4554,,m,45-54
40301,ZA,1983,m4554,,m,45-54
40302,ZA,1984,m4554,,m,45-54
40303,ZA,1985,m4554,,m,45-54
40304,ZA,1986,m4554,,m,45-54
40305,ZA,1987,m4554,,m,45-54
40306,ZA,1988,m4554,,m,45-54
40307,ZA,1989,m4554,,m,45-54
40308,ZA,1990,m4554,,m,45-54
40309,ZA,1991,m4554,,m,45-54
40310,ZA,1992,m4554,,m,45-54
40311,ZA,1993,m4554,,m,45-54
40312,ZA,1994,m4554,,m,45-54
40313,ZA,1995,m4554,,m,45-54
40314,ZA,1996,m4554,,m,45-54
40315,ZA,1997,m4554,,m,45-54
40316,ZA,1998,m4554,,m,45-54
40317,ZA,1999,m4554,966.0,m,45-54
40318,ZA,2000,m4554,1146.0,m,45-54
40319,ZA,2001,m4554,1838.0,m,45-54
40320,ZA,2002,m4554,7038.0,m,45-54
40321,ZA,2003,m4554,9540.0,m,45-54
40322,ZA,2004,m4554,10653.0,m,45-54
40323,ZA,2005,m4554,11143.0,m,45-54
40324,ZA,2006,m4554,11752.0,m,45-54
40325,ZA,2007,m4554,12164.0,m,45-54
40326,ZA,2008,m4554,12724.0,m,45-54
40327,ZM,1980,m4554,,m,45-54
40328,ZM,1981,m4554,,m,45-54
40329,ZM,1982,m4554,,m,45-54
40330,ZM,1983,m4554,,m,45-54
40331,ZM,1984,m4554,,m,45-54
40332,ZM,1985,m4554,,m,45-54
40333,ZM,1986,m4554,,m,45-54
40334,ZM,1987,m4554,,m,45-54
40335,ZM,1988,m4554,,m,45-54
40336,ZM,1989,m4554,,m,45-54
40337,ZM,1990,m4554,,m,45-54
40338,ZM,1991,m4554,,m,45-54
40339,ZM,1992,m4554,,m,45-54
40340,ZM,1993,m4554,,m,45-54
40341,ZM,1994,m4554,,m,45-54
40342,ZM,1995,m4554,487.0,m,45-54
40343,ZM,1996,m4554,,m,45-54
40344,ZM,1999,m4554,,m,45-54
40345,ZM,2000,m4554,435.0,m,45-54
40346,ZM,2001,m4554,,m,45-54
40347,ZM,2002,m4554,788.0,m,45-54
40348,ZM,2003,m4554,995.0,m,45-54
40349,ZM,2004,m4554,968.0,m,45-54
40350,ZM,2005,m4554,917.0,m,45-54
40351,ZM,2006,m4554,684.0,m,45-54
40352,ZM,2007,m4554,805.0,m,45-54
40353,ZM,2008,m4554,737.0,m,45-54
40354,ZW,1980,m4554,,m,45-54
40355,ZW,1981,m4554,,m,45-54
40356,ZW,1982,m4554,,m,45-54
40357,ZW,1983,m4554,,m,45-54
40358,ZW,1984,m4554,,m,45-54
40359,ZW,1985,m4554,,m,45-54
40360,ZW,1986,m4554,,m,45-54
40361,ZW,1987,m4554,,m,45-54
40362,ZW,1988,m4554,,m,45-54
40363,ZW,1989,m4554,,m,45-54
40364,ZW,1990,m4554,,m,45-54
40365,ZW,1991,m4554,,m,45-54
40366,ZW,1992,m4554,,m,45-54
40367,ZW,1993,m4554,,m,45-54
40368,ZW,1994,m4554,,m,45-54
40369,ZW,1995,m4554,,m,45-54
40370,ZW,1996,m4554,,m,45-54
40371,ZW,1997,m4554,,m,45-54
40372,ZW,1998,m4554,,m,45-54
40373,ZW,1999,m4554,,m,45-54
40374,ZW,2000,m4554,,m,45-54
40375,ZW,2001,m4554,,m,45-54
40376,ZW,2002,m4554,744.0,m,45-54
40377,ZW,2003,m4554,981.0,m,45-54
40378,ZW,2004,m4554,1056.0,m,45-54
40379,ZW,2005,m4554,762.0,m,45-54
40380,ZW,2006,m4554,896.0,m,45-54
40381,ZW,2007,m4554,716.0,m,45-54
40382,ZW,2008,m4554,704.0,m,45-54
40383,AD,1989,m5564,,m,55-64
40384,AD,1990,m5564,,m,55-64
40385,AD,1991,m5564,,m,55-64
40386,AD,1992,m5564,,m,55-64
40387,AD,1993,m5564,,m,55-64
40388,AD,1994,m5564,,m,55-64
40389,AD,1996,m5564,0.0,m,55-64
40390,AD,1997,m5564,1.0,m,55-64
40391,AD,1998,m5564,0.0,m,55-64
40392,AD,1999,m5564,0.0,m,55-64
40393,AD,2000,m5564,0.0,m,55-64
40394,AD,2001,m5564,,m,55-64
40395,AD,2002,m5564,0.0,m,55-64
40396,AD,2003,m5564,0.0,m,55-64
40397,AD,2004,m5564,0.0,m,55-64
40398,AD,2005,m5564,0.0,m,55-64
40399,AD,2006,m5564,1.0,m,55-64
40400,AD,2007,m5564,,m,55-64
40401,AD,2008,m5564,0.0,m,55-64
40402,AE,1980,m5564,,m,55-64
40403,AE,1981,m5564,,m,55-64
40404,AE,1982,m5564,,m,55-64
40405,AE,1983,m5564,,m,55-64
40406,AE,1984,m5564,,m,55-64
40407,AE,1985,m5564,,m,55-64
40408,AE,1986,m5564,,m,55-64
40409,AE,1987,m5564,,m,55-64
40410,AE,1988,m5564,,m,55-64
40411,AE,1989,m5564,,m,55-64
40412,AE,1990,m5564,,m,55-64
40413,AE,1991,m5564,,m,55-64
40414,AE,1992,m5564,,m,55-64
40415,AE,1994,m5564,,m,55-64
40416,AE,1996,m5564,,m,55-64
40417,AE,1998,m5564,,m,55-64
40418,AE,1999,m5564,6.0,m,55-64
40419,AE,2000,m5564,12.0,m,55-64
40420,AE,2001,m5564,,m,55-64
40421,AE,2002,m5564,10.0,m,55-64
40422,AE,2003,m5564,2.0,m,55-64
40423,AE,2004,m5564,1.0,m,55-64
40424,AE,2005,m5564,,m,55-64
40425,AE,2006,m5564,1.0,m,55-64
40426,AE,2007,m5564,3.0,m,55-64
40427,AE,2008,m5564,3.0,m,55-64
40428,AF,1980,m5564,,m,55-64
40429,AF,1981,m5564,,m,55-64
40430,AF,1982,m5564,,m,55-64
40431,AF,1983,m5564,,m,55-64
40432,AF,1984,m5564,,m,55-64
40433,AF,1985,m5564,,m,55-64
40434,AF,1986,m5564,,m,55-64
40435,AF,1987,m5564,,m,55-64
40436,AF,1988,m5564,,m,55-64
40437,AF,1989,m5564,,m,55-64
40438,AF,1990,m5564,,m,55-64
40439,AF,1991,m5564,,m,55-64
40440,AF,1997,m5564,2.0,m,55-64
40441,AF,1998,m5564,64.0,m,55-64
40442,AF,1999,m5564,21.0,m,55-64
40443,AF,2000,m5564,94.0,m,55-64
40444,AF,2001,m5564,139.0,m,55-64
40445,AF,2002,m5564,241.0,m,55-64
40446,AF,2003,m5564,288.0,m,55-64
40447,AF,2004,m5564,386.0,m,55-64
40448,AF,2005,m5564,470.0,m,55-64
40449,AF,2006,m5564,572.0,m,55-64
40450,AF,2007,m5564,630.0,m,55-64
40451,AF,2008,m5564,630.0,m,55-64
40452,AG,1980,m5564,,m,55-64
40453,AG,1981,m5564,,m,55-64
40454,AG,1982,m5564,,m,55-64
40455,AG,1983,m5564,,m,55-64
40456,AG,1984,m5564,,m,55-64
40457,AG,1985,m5564,,m,55-64
40458,AG,1986,m5564,,m,55-64
40459,AG,1987,m5564,,m,55-64
40460,AG,1988,m5564,,m,55-64
40461,AG,1989,m5564,,m,55-64
40462,AG,1990,m5564,,m,55-64
40463,AG,1991,m5564,,m,55-64
40464,AG,1992,m5564,,m,55-64
40465,AG,1995,m5564,,m,55-64
40466,AG,1996,m5564,0.0,m,55-64
40467,AG,1997,m5564,,m,55-64
40468,AG,1998,m5564,,m,55-64
40469,AG,1999,m5564,,m,55-64
40470,AG,2000,m5564,0.0,m,55-64
40471,AG,2001,m5564,,m,55-64
40472,AG,2002,m5564,0.0,m,55-64
40473,AG,2003,m5564,0.0,m,55-64
40474,AG,2004,m5564,,m,55-64
40475,AG,2005,m5564,,m,55-64
40476,AG,2006,m5564,,m,55-64
40477,AG,2007,m5564,1.0,m,55-64
40478,AG,2008,m5564,,m,55-64
40479,AI,1980,m5564,,m,55-64
40480,AI,1981,m5564,,m,55-64
40481,AI,1982,m5564,,m,55-64
40482,AI,1983,m5564,,m,55-64
40483,AI,1984,m5564,,m,55-64
40484,AI,1985,m5564,,m,55-64
40485,AI,1986,m5564,,m,55-64
40486,AI,1987,m5564,,m,55-64
40487,AI,1988,m5564,,m,55-64
40488,AI,1989,m5564,,m,55-64
40489,AI,1990,m5564,,m,55-64
40490,AI,1991,m5564,,m,55-64
40491,AI,1992,m5564,,m,55-64
40492,AI,1995,m5564,,m,55-64
40493,AI,1997,m5564,,m,55-64
40494,AI,2001,m5564,,m,55-64
40495,AI,2002,m5564,,m,55-64
40496,AI,2003,m5564,,m,55-64
40497,AI,2004,m5564,0.0,m,55-64
40498,AI,2006,m5564,,m,55-64
40499,AI,2007,m5564,,m,55-64
40500,AI,2008,m5564,,m,55-64
40501,AL,1980,m5564,,m,55-64
40502,AL,1981,m5564,,m,55-64
40503,AL,1982,m5564,,m,55-64
40504,AL,1983,m5564,,m,55-64
40505,AL,1984,m5564,,m,55-64
40506,AL,1985,m5564,,m,55-64
40507,AL,1986,m5564,,m,55-64
40508,AL,1987,m5564,,m,55-64
40509,AL,1988,m5564,,m,55-64
40510,AL,1989,m5564,,m,55-64
40511,AL,1990,m5564,,m,55-64
40512,AL,1991,m5564,,m,55-64
40513,AL,1994,m5564,,m,55-64
40514,AL,1995,m5564,40.0,m,55-64
40515,AL,1996,m5564,,m,55-64
